ID_Pedido,Data,Produto,Categoria,Quantidade,Preco_Unitario,Regiao,Vendedor,Total_Venda,data_venda,valor_total,ano,mes,mes_nome,dia_semana,trimestre
1591,2025-08-11,Teclado,Acessórios,4,150.0,Oeste,Bruno,600.0,2025-08-11,600.0,2025,8,August,Monday,3
1491,2025-08-11,Smartphone,Eletrônicos,1,1500.0,Norte,Daniela,1500.0,2025-08-11,1500.0,2025,8,August,Monday,3
1726,2025-08-12,Mouse,Acessórios,1,80.0,Leste,Carlos,80.0,2025-08-12,80.0,2025,8,August,Tuesday,3
1212,2025-08-12,Laptop,Informática,2,3500.0,Centro-Oeste,Bruno,7000.0,2025-08-12,7000.0,2025,8,August,Tuesday,3
1551,2025-08-12,Laptop,Informática,4,3500.0,Oeste,Eduardo,14000.0,2025-08-12,14000.0,2025,8,August,Tuesday,3
1684,2025-08-12,Teclado,Acessórios,2,150.0,Oeste,Ana,300.0,2025-08-12,300.0,2025,8,August,Tuesday,3
1987,2025-08-13,Mouse,Acessórios,4,80.0,Oeste,Eduardo,320.0,2025-08-13,320.0,2025,8,August,Wednesday,3
1186,2025-08-13,Mouse,Acessórios,4,80.0,Centro-Oeste,Bruno,320.0,2025-08-13,320.0,2025,8,August,Wednesday,3
1175,2025-08-13,Teclado,Acessórios,3,150.0,Centro-Oeste,Daniela,450.0,2025-08-13,450.0,2025,8,August,Wednesday,3
1213,2025-08-13,Monitor,Informática,2,800.0,Oeste,Bruno,1600.0,2025-08-13,1600.0,2025,8,August,Wednesday,3
1939,2025-08-14,Headset,Acessórios,3,250.0,Norte,Daniela,750.0,2025-08-14,750.0,2025,8,August,Thursday,3
1790,2025-08-14,Tablet,Eletrônicos,3,1200.0,Sul,Ana,3600.0,2025-08-14,3600.0,2025,8,August,Thursday,3
1318,2025-08-14,Headset,Acessórios,2,250.0,Centro-Oeste,Ana,500.0,2025-08-14,500.0,2025,8,August,Thursday,3
1903,2025-08-15,Smartphone,Eletrônicos,1,1500.0,Oeste,Ana,1500.0,2025-08-15,1500.0,2025,8,August,Friday,3
1670,2025-08-15,Monitor,Informática,1,800.0,Norte,Carlos,800.0,2025-08-15,800.0,2025,8,August,Friday,3
1125,2025-08-15,Headset,Acessórios,2,250.0,Sul,Carlos,500.0,2025-08-15,500.0,2025,8,August,Friday,3
1287,2025-08-15,Laptop,Informática,4,3500.0,Leste,Ana,14000.0,2025-08-15,14000.0,2025,8,August,Friday,3
1543,2025-08-15,Mouse,Acessórios,3,80.0,Norte,Eduardo,240.0,2025-08-15,240.0,2025,8,August,Friday,3
1701,2025-08-16,Laptop,Informática,3,3500.0,Norte,Eduardo,10500.0,2025-08-16,10500.0,2025,8,August,Saturday,3
1926,2025-08-16,Teclado,Acessórios,4,150.0,Norte,Eduardo,600.0,2025-08-16,600.0,2025,8,August,Saturday,3
1962,2025-08-17,Tablet,Eletrônicos,2,1200.0,Leste,Daniela,2400.0,2025-08-17,2400.0,2025,8,August,Sunday,3
1439,2025-08-17,Mouse,Acessórios,3,80.0,Centro-Oeste,Bruno,240.0,2025-08-17,240.0,2025,8,August,Sunday,3
1942,2025-08-17,Tablet,Eletrônicos,4,1200.0,Norte,Daniela,4800.0,2025-08-17,4800.0,2025,8,August,Sunday,3
1668,2025-08-17,Smartphone,Eletrônicos,3,1500.0,Norte,Bruno,4500.0,2025-08-17,4500.0,2025,8,August,Sunday,3
1783,2025-08-17,Teclado,Acessórios,2,150.0,Oeste,Carlos,300.0,2025-08-17,300.0,2025,8,August,Sunday,3
1312,2025-08-18,Monitor,Informática,1,800.0,Sul,Eduardo,800.0,2025-08-18,800.0,2025,8,August,Monday,3
1605,2025-08-18,Mouse,Acessórios,1,80.0,Norte,Bruno,80.0,2025-08-18,80.0,2025,8,August,Monday,3
1173,2025-08-19,Monitor,Informática,4,800.0,Leste,Bruno,3200.0,2025-08-19,3200.0,2025,8,August,Tuesday,3
1141,2025-08-19,Tablet,Eletrônicos,2,1200.0,Norte,Ana,2400.0,2025-08-19,2400.0,2025,8,August,Tuesday,3
1108,2025-08-19,Teclado,Acessórios,1,150.0,Sul,Daniela,150.0,2025-08-19,150.0,2025,8,August,Tuesday,3
1146,2025-08-19,Tablet,Eletrônicos,4,1200.0,Oeste,Carlos,4800.0,2025-08-19,4800.0,2025,8,August,Tuesday,3
1911,2025-08-19,Laptop,Informática,3,3500.0,Leste,Eduardo,10500.0,2025-08-19,10500.0,2025,8,August,Tuesday,3
1337,2025-08-21,Tablet,Eletrônicos,4,1200.0,Sul,Daniela,4800.0,2025-08-21,4800.0,2025,8,August,Thursday,3
1271,2025-08-21,Tablet,Eletrônicos,3,1200.0,Leste,Bruno,3600.0,2025-08-21,3600.0,2025,8,August,Thursday,3
1674,2025-08-21,Teclado,Acessórios,1,150.0,Leste,Daniela,150.0,2025-08-21,150.0,2025,8,August,Thursday,3
1851,2025-08-21,Mouse,Acessórios,1,80.0,Sul,Bruno,80.0,2025-08-21,80.0,2025,8,August,Thursday,3
1179,2025-08-21,Monitor,Informática,3,800.0,Oeste,Bruno,2400.0,2025-08-21,2400.0,2025,8,August,Thursday,3
1570,2025-08-21,Tablet,Eletrônicos,2,1200.0,Leste,Carlos,2400.0,2025-08-21,2400.0,2025,8,August,Thursday,3
1194,2025-08-21,Teclado,Acessórios,3,150.0,Oeste,Daniela,450.0,2025-08-21,450.0,2025,8,August,Thursday,3
1922,2025-08-21,Monitor,Informática,3,800.0,Leste,Carlos,2400.0,2025-08-21,2400.0,2025,8,August,Thursday,3
1188,2025-08-22,Mouse,Acessórios,1,80.0,Oeste,Eduardo,80.0,2025-08-22,80.0,2025,8,August,Friday,3
1597,2025-08-23,Headset,Acessórios,1,250.0,Centro-Oeste,Daniela,250.0,2025-08-23,250.0,2025,8,August,Saturday,3
1820,2025-08-23,Laptop,Informática,2,3500.0,Leste,Daniela,7000.0,2025-08-23,7000.0,2025,8,August,Saturday,3
1931,2025-08-24,Smartphone,Eletrônicos,2,1500.0,Oeste,Eduardo,3000.0,2025-08-24,3000.0,2025,8,August,Sunday,3
1775,2025-08-24,Teclado,Acessórios,1,150.0,Leste,Bruno,150.0,2025-08-24,150.0,2025,8,August,Sunday,3
1028,2025-08-24,Smartphone,Eletrônicos,2,1500.0,Norte,Bruno,3000.0,2025-08-24,3000.0,2025,8,August,Sunday,3
1455,2025-08-25,Mouse,Acessórios,2,80.0,Centro-Oeste,Eduardo,160.0,2025-08-25,160.0,2025,8,August,Monday,3
1084,2025-08-25,Teclado,Acessórios,3,150.0,Sul,Carlos,450.0,2025-08-25,450.0,2025,8,August,Monday,3
1147,2025-08-25,Tablet,Eletrônicos,1,1200.0,Leste,Eduardo,1200.0,2025-08-25,1200.0,2025,8,August,Monday,3
1898,2025-08-26,Teclado,Acessórios,4,150.0,Leste,Carlos,600.0,2025-08-26,600.0,2025,8,August,Tuesday,3
1473,2025-08-26,Headset,Acessórios,1,250.0,Sul,Carlos,250.0,2025-08-26,250.0,2025,8,August,Tuesday,3
1309,2025-08-26,Smartphone,Eletrônicos,4,1500.0,Leste,Ana,6000.0,2025-08-26,6000.0,2025,8,August,Tuesday,3
1600,2025-08-27,Headset,Acessórios,4,250.0,Norte,Daniela,1000.0,2025-08-27,1000.0,2025,8,August,Wednesday,3
1900,2025-08-27,Smartphone,Eletrônicos,1,1500.0,Oeste,Ana,1500.0,2025-08-27,1500.0,2025,8,August,Wednesday,3
1865,2025-08-27,Laptop,Informática,4,3500.0,Centro-Oeste,Daniela,14000.0,2025-08-27,14000.0,2025,8,August,Wednesday,3
1727,2025-08-27,Smartphone,Eletrônicos,4,1500.0,Centro-Oeste,Bruno,6000.0,2025-08-27,6000.0,2025,8,August,Wednesday,3
1448,2025-08-27,Teclado,Acessórios,4,150.0,Leste,Ana,600.0,2025-08-27,600.0,2025,8,August,Wednesday,3
1232,2025-08-28,Tablet,Eletrônicos,1,1200.0,Oeste,Bruno,1200.0,2025-08-28,1200.0,2025,8,August,Thursday,3
1707,2025-08-28,Tablet,Eletrônicos,2,1200.0,Norte,Ana,2400.0,2025-08-28,2400.0,2025,8,August,Thursday,3
1822,2025-08-28,Laptop,Informática,2,3500.0,Leste,Ana,7000.0,2025-08-28,7000.0,2025,8,August,Thursday,3
1142,2025-08-29,Tablet,Eletrônicos,3,1200.0,Oeste,Daniela,3600.0,2025-08-29,3600.0,2025,8,August,Friday,3
1718,2025-08-30,Laptop,Informática,4,3500.0,Leste,Daniela,14000.0,2025-08-30,14000.0,2025,8,August,Saturday,3
1523,2025-08-30,Teclado,Acessórios,4,150.0,Leste,Daniela,600.0,2025-08-30,600.0,2025,8,August,Saturday,3
1052,2025-08-30,Tablet,Eletrônicos,2,1200.0,Leste,Bruno,2400.0,2025-08-30,2400.0,2025,8,August,Saturday,3
1642,2025-08-30,Mouse,Acessórios,3,80.0,Sul,Ana,240.0,2025-08-30,240.0,2025,8,August,Saturday,3
1156,2025-08-31,Headset,Acessórios,4,250.0,Sul,Eduardo,1000.0,2025-08-31,1000.0,2025,8,August,Sunday,3
1959,2025-08-31,Laptop,Informática,1,3500.0,Leste,Carlos,3500.0,2025-08-31,3500.0,2025,8,August,Sunday,3
1040,2025-09-01,Tablet,Eletrônicos,1,1200.0,Centro-Oeste,Bruno,1200.0,2025-09-01,1200.0,2025,9,September,Monday,3
1371,2025-09-03,Headset,Acessórios,1,250.0,Oeste,Eduardo,250.0,2025-09-03,250.0,2025,9,September,Wednesday,3
1486,2025-09-03,Monitor,Informática,2,800.0,Norte,Ana,1600.0,2025-09-03,1600.0,2025,9,September,Wednesday,3
1221,2025-09-04,Smartphone,Eletrônicos,4,1500.0,Norte,Ana,6000.0,2025-09-04,6000.0,2025,9,September,Thursday,3
1501,2025-09-04,Smartphone,Eletrônicos,4,1500.0,Sul,Daniela,6000.0,2025-09-04,6000.0,2025,9,September,Thursday,3
1375,2025-09-04,Teclado,Acessórios,1,150.0,Centro-Oeste,Bruno,150.0,2025-09-04,150.0,2025,9,September,Thursday,3
1803,2025-09-04,Monitor,Informática,1,800.0,Oeste,Carlos,800.0,2025-09-04,800.0,2025,9,September,Thursday,3
1462,2025-09-04,Teclado,Acessórios,2,150.0,Sul,Daniela,300.0,2025-09-04,300.0,2025,9,September,Thursday,3
1958,2025-09-04,Mouse,Acessórios,3,80.0,Norte,Carlos,240.0,2025-09-04,240.0,2025,9,September,Thursday,3
1539,2025-09-06,Teclado,Acessórios,4,150.0,Oeste,Bruno,600.0,2025-09-06,600.0,2025,9,September,Saturday,3
1824,2025-09-06,Teclado,Acessórios,2,150.0,Centro-Oeste,Bruno,300.0,2025-09-06,300.0,2025,9,September,Saturday,3
1799,2025-09-06,Monitor,Informática,1,800.0,Norte,Carlos,800.0,2025-09-06,800.0,2025,9,September,Saturday,3
1861,2025-09-06,Smartphone,Eletrônicos,1,1500.0,Sul,Daniela,1500.0,2025-09-06,1500.0,2025,9,September,Saturday,3
1768,2025-09-07,Monitor,Informática,2,800.0,Leste,Bruno,1600.0,2025-09-07,1600.0,2025,9,September,Sunday,3
1484,2025-09-07,Monitor,Informática,2,800.0,Oeste,Bruno,1600.0,2025-09-07,1600.0,2025,9,September,Sunday,3
1492,2025-09-07,Mouse,Acessórios,3,80.0,Norte,Daniela,240.0,2025-09-07,240.0,2025,9,September,Sunday,3
1719,2025-09-08,Smartphone,Eletrônicos,2,1500.0,Norte,Eduardo,3000.0,2025-09-08,3000.0,2025,9,September,Monday,3
1777,2025-09-08,Teclado,Acessórios,1,150.0,Oeste,Carlos,150.0,2025-09-08,150.0,2025,9,September,Monday,3
1079,2025-09-09,Smartphone,Eletrônicos,4,1500.0,Leste,Bruno,6000.0,2025-09-09,6000.0,2025,9,September,Tuesday,3
1089,2025-09-09,Mouse,Acessórios,2,80.0,Norte,Carlos,160.0,2025-09-09,160.0,2025,9,September,Tuesday,3
1629,2025-09-09,Monitor,Informática,1,800.0,Sul,Bruno,800.0,2025-09-09,800.0,2025,9,September,Tuesday,3
1667,2025-09-09,Smartphone,Eletrônicos,1,1500.0,Norte,Ana,1500.0,2025-09-09,1500.0,2025,9,September,Tuesday,3
1259,2025-09-09,Monitor,Informática,4,800.0,Centro-Oeste,Daniela,3200.0,2025-09-09,3200.0,2025,9,September,Tuesday,3
1242,2025-09-09,Teclado,Acessórios,3,150.0,Sul,Eduardo,450.0,2025-09-09,450.0,2025,9,September,Tuesday,3
1789,2025-09-09,Smartphone,Eletrônicos,2,1500.0,Centro-Oeste,Ana,3000.0,2025-09-09,3000.0,2025,9,September,Tuesday,3
1604,2025-09-10,Teclado,Acessórios,2,150.0,Sul,Eduardo,300.0,2025-09-10,300.0,2025,9,September,Wednesday,3
1027,2025-09-10,Headset,Acessórios,1,250.0,Norte,Daniela,250.0,2025-09-10,250.0,2025,9,September,Wednesday,3
1879,2025-09-10,Tablet,Eletrônicos,3,1200.0,Centro-Oeste,Eduardo,3600.0,2025-09-10,3600.0,2025,9,September,Wednesday,3
1522,2025-09-10,Tablet,Eletrônicos,3,1200.0,Norte,Ana,3600.0,2025-09-10,3600.0,2025,9,September,Wednesday,3
1710,2025-09-10,Teclado,Acessórios,4,150.0,Centro-Oeste,Carlos,600.0,2025-09-10,600.0,2025,9,September,Wednesday,3
1348,2025-09-10,Laptop,Informática,4,3500.0,Norte,Bruno,14000.0,2025-09-10,14000.0,2025,9,September,Wednesday,3
1286,2025-09-11,Headset,Acessórios,1,250.0,Oeste,Daniela,250.0,2025-09-11,250.0,2025,9,September,Thursday,3
1266,2025-09-11,Headset,Acessórios,4,250.0,Centro-Oeste,Eduardo,1000.0,2025-09-11,1000.0,2025,9,September,Thursday,3
1480,2025-09-11,Mouse,Acessórios,3,80.0,Sul,Carlos,240.0,2025-09-11,240.0,2025,9,September,Thursday,3
1226,2025-09-12,Headset,Acessórios,3,250.0,Norte,Daniela,750.0,2025-09-12,750.0,2025,9,September,Friday,3
1131,2025-09-12,Teclado,Acessórios,4,150.0,Centro-Oeste,Bruno,600.0,2025-09-12,600.0,2025,9,September,Friday,3
1780,2025-09-12,Tablet,Eletrônicos,4,1200.0,Sul,Eduardo,4800.0,2025-09-12,4800.0,2025,9,September,Friday,3
1350,2025-09-13,Smartphone,Eletrônicos,4,1500.0,Sul,Ana,6000.0,2025-09-13,6000.0,2025,9,September,Saturday,3
1712,2025-09-13,Headset,Acessórios,1,250.0,Oeste,Ana,250.0,2025-09-13,250.0,2025,9,September,Saturday,3
1875,2025-09-14,Teclado,Acessórios,3,150.0,Sul,Carlos,450.0,2025-09-14,450.0,2025,9,September,Sunday,3
1128,2025-09-14,Teclado,Acessórios,2,150.0,Centro-Oeste,Eduardo,300.0,2025-09-14,300.0,2025,9,September,Sunday,3
1495,2025-09-14,Tablet,Eletrônicos,4,1200.0,Leste,Eduardo,4800.0,2025-09-14,4800.0,2025,9,September,Sunday,3
1502,2025-09-15,Smartphone,Eletrônicos,3,1500.0,Sul,Ana,4500.0,2025-09-15,4500.0,2025,9,September,Monday,3
1019,2025-09-15,Smartphone,Eletrônicos,2,1500.0,Sul,Carlos,3000.0,2025-09-15,3000.0,2025,9,September,Monday,3
1240,2025-09-16,Monitor,Informática,1,800.0,Oeste,Carlos,800.0,2025-09-16,800.0,2025,9,September,Tuesday,3
1180,2025-09-16,Headset,Acessórios,2,250.0,Oeste,Daniela,500.0,2025-09-16,500.0,2025,9,September,Tuesday,3
1771,2025-09-16,Teclado,Acessórios,1,150.0,Oeste,Daniela,150.0,2025-09-16,150.0,2025,9,September,Tuesday,3
1680,2025-09-16,Headset,Acessórios,3,250.0,Leste,Ana,750.0,2025-09-16,750.0,2025,9,September,Tuesday,3
1747,2025-09-16,Tablet,Eletrônicos,2,1200.0,Norte,Bruno,2400.0,2025-09-16,2400.0,2025,9,September,Tuesday,3
1760,2025-09-17,Headset,Acessórios,2,250.0,Leste,Carlos,500.0,2025-09-17,500.0,2025,9,September,Wednesday,3
1067,2025-09-17,Headset,Acessórios,1,250.0,Norte,Daniela,250.0,2025-09-17,250.0,2025,9,September,Wednesday,3
1107,2025-09-18,Smartphone,Eletrônicos,1,1500.0,Norte,Eduardo,1500.0,2025-09-18,1500.0,2025,9,September,Thursday,3
1419,2025-09-19,Teclado,Acessórios,1,150.0,Leste,Eduardo,150.0,2025-09-19,150.0,2025,9,September,Friday,3
1816,2025-09-19,Teclado,Acessórios,1,150.0,Leste,Daniela,150.0,2025-09-19,150.0,2025,9,September,Friday,3
1258,2025-09-20,Smartphone,Eletrônicos,4,1500.0,Leste,Daniela,6000.0,2025-09-20,6000.0,2025,9,September,Saturday,3
1528,2025-09-21,Teclado,Acessórios,2,150.0,Norte,Bruno,300.0,2025-09-21,300.0,2025,9,September,Sunday,3
1930,2025-09-21,Tablet,Eletrônicos,3,1200.0,Sul,Ana,3600.0,2025-09-21,3600.0,2025,9,September,Sunday,3
1315,2025-09-21,Teclado,Acessórios,3,150.0,Norte,Eduardo,450.0,2025-09-21,450.0,2025,9,September,Sunday,3
1058,2025-09-21,Mouse,Acessórios,1,80.0,Centro-Oeste,Daniela,80.0,2025-09-21,80.0,2025,9,September,Sunday,3
1412,2025-09-21,Teclado,Acessórios,2,150.0,Sul,Eduardo,300.0,2025-09-21,300.0,2025,9,September,Sunday,3
1386,2025-09-21,Monitor,Informática,1,800.0,Norte,Carlos,800.0,2025-09-21,800.0,2025,9,September,Sunday,3
1572,2025-09-22,Tablet,Eletrônicos,1,1200.0,Leste,Bruno,1200.0,2025-09-22,1200.0,2025,9,September,Monday,3
1053,2025-09-22,Teclado,Acessórios,3,150.0,Oeste,Ana,450.0,2025-09-22,450.0,2025,9,September,Monday,3
1729,2025-09-24,Tablet,Eletrônicos,4,1200.0,Sul,Eduardo,4800.0,2025-09-24,4800.0,2025,9,September,Wednesday,3
1254,2025-09-24,Headset,Acessórios,2,250.0,Leste,Bruno,500.0,2025-09-24,500.0,2025,9,September,Wednesday,3
1773,2025-09-25,Smartphone,Eletrônicos,2,1500.0,Leste,Eduardo,3000.0,2025-09-25,3000.0,2025,9,September,Thursday,3
1114,2025-09-25,Monitor,Informática,4,800.0,Leste,Ana,3200.0,2025-09-25,3200.0,2025,9,September,Thursday,3
1199,2025-09-25,Headset,Acessórios,2,250.0,Oeste,Daniela,500.0,2025-09-25,500.0,2025,9,September,Thursday,3
1511,2025-09-25,Tablet,Eletrônicos,2,1200.0,Sul,Bruno,2400.0,2025-09-25,2400.0,2025,9,September,Thursday,3
1553,2025-09-25,Teclado,Acessórios,4,150.0,Norte,Eduardo,600.0,2025-09-25,600.0,2025,9,September,Thursday,3
1427,2025-09-26,Smartphone,Eletrônicos,2,1500.0,Oeste,Carlos,3000.0,2025-09-26,3000.0,2025,9,September,Friday,3
1074,2025-09-27,Headset,Acessórios,4,250.0,Sul,Ana,1000.0,2025-09-27,1000.0,2025,9,September,Saturday,3
1077,2025-09-28,Smartphone,Eletrônicos,4,1500.0,Oeste,Eduardo,6000.0,2025-09-28,6000.0,2025,9,September,Sunday,3
1409,2025-09-28,Laptop,Informática,2,3500.0,Centro-Oeste,Daniela,7000.0,2025-09-28,7000.0,2025,9,September,Sunday,3
1003,2025-09-28,Smartphone,Eletrônicos,3,1500.0,Centro-Oeste,Bruno,4500.0,2025-09-28,4500.0,2025,9,September,Sunday,3
1034,2025-09-28,Mouse,Acessórios,2,80.0,Norte,Eduardo,160.0,2025-09-28,160.0,2025,9,September,Sunday,3
1685,2025-09-29,Laptop,Informática,4,3500.0,Leste,Daniela,14000.0,2025-09-29,14000.0,2025,9,September,Monday,3
1456,2025-09-29,Laptop,Informática,2,3500.0,Leste,Eduardo,7000.0,2025-09-29,7000.0,2025,9,September,Monday,3
1812,2025-09-30,Headset,Acessórios,4,250.0,Leste,Ana,1000.0,2025-09-30,1000.0,2025,9,September,Tuesday,3
1368,2025-09-30,Laptop,Informática,4,3500.0,Leste,Bruno,14000.0,2025-09-30,14000.0,2025,9,September,Tuesday,3
1910,2025-09-30,Monitor,Informática,3,800.0,Norte,Eduardo,2400.0,2025-09-30,2400.0,2025,9,September,Tuesday,3
1561,2025-09-30,Teclado,Acessórios,1,150.0,Centro-Oeste,Daniela,150.0,2025-09-30,150.0,2025,9,September,Tuesday,3
1048,2025-10-01,Teclado,Acessórios,3,150.0,Oeste,Eduardo,450.0,2025-10-01,450.0,2025,10,October,Wednesday,4
1901,2025-10-01,Tablet,Eletrônicos,3,1200.0,Centro-Oeste,Eduardo,3600.0,2025-10-01,3600.0,2025,10,October,Wednesday,4
1435,2025-10-02,Teclado,Acessórios,2,150.0,Norte,Eduardo,300.0,2025-10-02,300.0,2025,10,October,Thursday,4
1985,2025-10-02,Headset,Acessórios,1,250.0,Leste,Ana,250.0,2025-10-02,250.0,2025,10,October,Thursday,4
1630,2025-10-02,Teclado,Acessórios,2,150.0,Leste,Bruno,300.0,2025-10-02,300.0,2025,10,October,Thursday,4
1945,2025-10-04,Monitor,Informática,3,800.0,Leste,Ana,2400.0,2025-10-04,2400.0,2025,10,October,Saturday,4
1538,2025-10-04,Headset,Acessórios,3,250.0,Leste,Ana,750.0,2025-10-04,750.0,2025,10,October,Saturday,4
1023,2025-10-04,Mouse,Acessórios,2,80.0,Oeste,Bruno,160.0,2025-10-04,160.0,2025,10,October,Saturday,4
1301,2025-10-04,Headset,Acessórios,1,250.0,Leste,Bruno,250.0,2025-10-04,250.0,2025,10,October,Saturday,4
1319,2025-10-04,Tablet,Eletrônicos,1,1200.0,Sul,Carlos,1200.0,2025-10-04,1200.0,2025,10,October,Saturday,4
1842,2025-10-04,Mouse,Acessórios,2,80.0,Oeste,Eduardo,160.0,2025-10-04,160.0,2025,10,October,Saturday,4
1460,2025-10-05,Smartphone,Eletrônicos,3,1500.0,Norte,Daniela,4500.0,2025-10-05,4500.0,2025,10,October,Sunday,4
1556,2025-10-06,Laptop,Informática,3,3500.0,Norte,Daniela,10500.0,2025-10-06,10500.0,2025,10,October,Monday,4
1442,2025-10-06,Monitor,Informática,1,800.0,Oeste,Eduardo,800.0,2025-10-06,800.0,2025,10,October,Monday,4
1499,2025-10-07,Laptop,Informática,3,3500.0,Oeste,Ana,10500.0,2025-10-07,10500.0,2025,10,October,Tuesday,4
1339,2025-10-07,Monitor,Informática,2,800.0,Norte,Carlos,1600.0,2025-10-07,1600.0,2025,10,October,Tuesday,4
1228,2025-10-07,Tablet,Eletrônicos,1,1200.0,Centro-Oeste,Ana,1200.0,2025-10-07,1200.0,2025,10,October,Tuesday,4
1087,2025-10-07,Tablet,Eletrônicos,4,1200.0,Norte,Eduardo,4800.0,2025-10-07,4800.0,2025,10,October,Tuesday,4
1361,2025-10-07,Smartphone,Eletrônicos,3,1500.0,Leste,Eduardo,4500.0,2025-10-07,4500.0,2025,10,October,Tuesday,4
1354,2025-10-08,Teclado,Acessórios,2,150.0,Centro-Oeste,Ana,300.0,2025-10-08,300.0,2025,10,October,Wednesday,4
1832,2025-10-08,Smartphone,Eletrônicos,1,1500.0,Centro-Oeste,Carlos,1500.0,2025-10-08,1500.0,2025,10,October,Wednesday,4
1860,2025-10-09,Tablet,Eletrônicos,4,1200.0,Leste,Carlos,4800.0,2025-10-09,4800.0,2025,10,October,Thursday,4
1937,2025-10-09,Monitor,Informática,4,800.0,Oeste,Carlos,3200.0,2025-10-09,3200.0,2025,10,October,Thursday,4
1731,2025-10-09,Teclado,Acessórios,3,150.0,Norte,Carlos,450.0,2025-10-09,450.0,2025,10,October,Thursday,4
1611,2025-10-10,Laptop,Informática,1,3500.0,Sul,Bruno,3500.0,2025-10-10,3500.0,2025,10,October,Friday,4
1133,2025-10-10,Teclado,Acessórios,3,150.0,Leste,Daniela,450.0,2025-10-10,450.0,2025,10,October,Friday,4
1176,2025-10-10,Headset,Acessórios,2,250.0,Sul,Daniela,500.0,2025-10-10,500.0,2025,10,October,Friday,4
1736,2025-10-10,Monitor,Informática,4,800.0,Leste,Bruno,3200.0,2025-10-10,3200.0,2025,10,October,Friday,4
1316,2025-10-10,Smartphone,Eletrônicos,3,1500.0,Centro-Oeste,Bruno,4500.0,2025-10-10,4500.0,2025,10,October,Friday,4
1322,2025-10-11,Headset,Acessórios,1,250.0,Sul,Daniela,250.0,2025-10-11,250.0,2025,10,October,Saturday,4
1164,2025-10-11,Laptop,Informática,1,3500.0,Sul,Ana,3500.0,2025-10-11,3500.0,2025,10,October,Saturday,4
1573,2025-10-11,Headset,Acessórios,2,250.0,Norte,Daniela,500.0,2025-10-11,500.0,2025,10,October,Saturday,4
1158,2025-10-11,Mouse,Acessórios,4,80.0,Centro-Oeste,Ana,320.0,2025-10-11,320.0,2025,10,October,Saturday,4
1468,2025-10-12,Tablet,Eletrônicos,1,1200.0,Sul,Bruno,1200.0,2025-10-12,1200.0,2025,10,October,Sunday,4
1808,2025-10-12,Laptop,Informática,2,3500.0,Sul,Daniela,7000.0,2025-10-12,7000.0,2025,10,October,Sunday,4
1518,2025-10-12,Mouse,Acessórios,3,80.0,Oeste,Daniela,240.0,2025-10-12,240.0,2025,10,October,Sunday,4
1560,2025-10-13,Laptop,Informática,4,3500.0,Centro-Oeste,Ana,14000.0,2025-10-13,14000.0,2025,10,October,Monday,4
1717,2025-10-13,Monitor,Informática,3,800.0,Sul,Bruno,2400.0,2025-10-13,2400.0,2025,10,October,Monday,4
1169,2025-10-13,Tablet,Eletrônicos,2,1200.0,Centro-Oeste,Ana,2400.0,2025-10-13,2400.0,2025,10,October,Monday,4
1795,2025-10-13,Teclado,Acessórios,4,150.0,Leste,Bruno,600.0,2025-10-13,600.0,2025,10,October,Monday,4
1320,2025-10-13,Headset,Acessórios,2,250.0,Centro-Oeste,Ana,500.0,2025-10-13,500.0,2025,10,October,Monday,4
1761,2025-10-15,Mouse,Acessórios,4,80.0,Centro-Oeste,Eduardo,320.0,2025-10-15,320.0,2025,10,October,Wednesday,4
1363,2025-10-15,Teclado,Acessórios,2,150.0,Oeste,Carlos,300.0,2025-10-15,300.0,2025,10,October,Wednesday,4
1392,2025-10-15,Headset,Acessórios,2,250.0,Leste,Ana,500.0,2025-10-15,500.0,2025,10,October,Wednesday,4
1106,2025-10-16,Smartphone,Eletrônicos,1,1500.0,Oeste,Ana,1500.0,2025-10-16,1500.0,2025,10,October,Thursday,4
1943,2025-10-16,Smartphone,Eletrônicos,2,1500.0,Leste,Daniela,3000.0,2025-10-16,3000.0,2025,10,October,Thursday,4
1300,2025-10-16,Headset,Acessórios,2,250.0,Sul,Bruno,500.0,2025-10-16,500.0,2025,10,October,Thursday,4
1723,2025-10-16,Tablet,Eletrônicos,3,1200.0,Sul,Ana,3600.0,2025-10-16,3600.0,2025,10,October,Thursday,4
1479,2025-10-16,Mouse,Acessórios,4,80.0,Oeste,Ana,320.0,2025-10-16,320.0,2025,10,October,Thursday,4
1449,2025-10-17,Smartphone,Eletrônicos,2,1500.0,Norte,Eduardo,3000.0,2025-10-17,3000.0,2025,10,October,Friday,4
1489,2025-10-17,Monitor,Informática,3,800.0,Sul,Ana,2400.0,2025-10-17,2400.0,2025,10,October,Friday,4
1627,2025-10-19,Headset,Acessórios,1,250.0,Oeste,Carlos,250.0,2025-10-19,250.0,2025,10,October,Sunday,4
1874,2025-10-19,Headset,Acessórios,4,250.0,Centro-Oeste,Carlos,1000.0,2025-10-19,1000.0,2025,10,October,Sunday,4
1997,2025-10-20,Laptop,Informática,2,3500.0,Sul,Ana,7000.0,2025-10-20,7000.0,2025,10,October,Monday,4
1119,2025-10-20,Tablet,Eletrônicos,1,1200.0,Sul,Eduardo,1200.0,2025-10-20,1200.0,2025,10,October,Monday,4
1227,2025-10-21,Laptop,Informática,1,3500.0,Oeste,Ana,3500.0,2025-10-21,3500.0,2025,10,October,Tuesday,4
